app_id,GOOD,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02
6725,1,0,SO,19,1,P,1.05,255.8333333,13.01,1.09,23.25,6,2,20,51.01,0.028061985,78.359375,1,0,13.64,5,0
-6608,1,0,SA,19,1,P,1.08,247.75,13.01,1.14,27.935,13,2,8,39.92,0,75.359375,1.02,0,8.4,5,-1
7746,1,0,SA,18,1,P,1.04,202,13.01,1.02,28.945,18,0,20,63.1,0.03001485,66,1,0,1.69,5,0
5202,1,0,SO,18,0,P,1.06,230.5,13.01493421,1.01,24.17,18,0.165,23,93.49,0.071779962,69.53125,1,0,0.54,5,0
-9729,1,1,SA,20,1,R,1.12,328.6666667,13.01666667,1.08,18.14666667,13.97916667,1.31,18.308,133.11,0.017292575,67.484375,1.01,0,10.14,5,-1
641,0,0,SC,19,1,P,1.13,345.0833333,13.02,1.1,47.02,10.82,0.89,20.315,243.69,0,63.77503906,1.01,0,3.96,4,-1
10958,0,0,SC,19,1,P,1.13,345.0833333,13.02,1.1,47.02,10.82,0.89,20.315,243.69,0,63.77503906,1.01,0,3.96,4,-1
5032,1,0,SF,18,1,P,1.08,204.875,13.02,1.04,25.1,7,1,13,92.19666667,0.070915521,58.5546875,1.01,0,1.48,5,-1
7184,1,1,SB,19,1,P,1.18,537,13.025,1.27,9.45,15.37,2,19.87425,97.81,0.069343267,60.71875,1,0,17.38,5,-1
12475,1,0,SB,19,1,P,1.08,527.5,13.025,1.21,11.85,21,2,10,87.94,0.100939892,34.140625,1.02,0,3.38,5,-1
-4250,0,0,SB,19,1,P,1.09,275,13.03,1.04,40.72,13,0,30,118.7726667,0.064875045,59.1015625,1,0,22.78,5,0
1136,1,0,SK,19,0,P,1.1,600.5,13.035,1.09,9.03,14.67666667,1.56,16.55041667,119.36,0.216604084,52.9765625,1,0,3.58,5,-1
2688,1,0,SC,18,0,P,1.08,241.5,13.035,1.02,25.1725,14.5325,0.3,13.586,52.13,0.089828236,73.59375,1.01,0,0.36,5,-1
5909,1,0,SB,18,1,P,1.025,241.5,13.03571429,1.17,33.3,3,0,3,119.64,0,68.90625,1,0,11.34,5,1
1983,1,0,SH,18,0,P,1.15,689,13.03666667,1.343333333,8.2,20,1,27,170.642,0.129683738,54.5546875,1,0,5.49,5,0
7844,1,1,SH,18,0,P,1.22,743,13.04,1.263333333,10.59,11,0,26,180.272,0.066043772,64.4375,1,0,3.5,5,0
8172,0,0,SA,19,1,P,1.08,228.4,13.04,1.09,62.285,8,0.6,15,201.39,0.465124776,80.78125,1,0,25.77,5,2
-13341,0,0,SA,19,1,P,1.03,217.9,13.04,1.08,58.375,10.94142857,0.56,23,119.5466667,0.17601519,55.734375,1.01,0,41.88,5,2
6200,0,1,SO,18,1,P,1.06,202.5,13.04183333,1.04,45.15,10,0.08,13,123.74,0,58.078125,1,0,12.6,5,0
-6276,1,0,SA,18,1,P,1.01,195,13.04333333,1.05,28.405,7,0,12,70.79,0,68.046875,1,0,11.67,5,0
8661,1,0,SC,19,0.46,P,1.09,501.1666667,13.045,1.14,6.756666667,15.1,1.346666667,13.76,63.79333333,0.044839441,57.359375,1.02,0,0.36,5,-1
10286,1,1,SO,19,1,R,1.11,293.5,13.045,1.04,24.23833333,13.52333333,0.9375,21.07,91.93,0,79.265625,1.02,0,6.83,5,-1
4378,1,0,SA,19,0,P,1.125,214.25,13.055,1.07,35.75166667,12.06,0.64,19.11,99.73,0.134706187,72.71875,1,0,7.74,5,-1
7694,1,1,SO,18,1,P,1.115,287,13.06333333,1.03,29.97833333,12.36,0.41,15.72,126.49,0,58.13019878,1.02,0,7.58,4,-1
3137,1,0,SF,18,0,P,1.07,214.5,13.064,1.02,28.26,6,0,13,91.18833333,0.070219224,48.03125,1.02,0,0.43,5,-1
5838,0,0,SA,18,1,P,1.1,171,13.065,1.04,57.95666667,18,0,13,116.6166667,0.34090722,68.203125,1.02,0,4.1,5,-1
-276,0,0,SA,19,0,P,1.08,170.1666667,13.065,1.16,79.655,7.69,0.473333333,9.43,142.932,0.052585086,36.203125,1.06,0,3.39,5,-1
3688,0,1,SO,19,0,P,1.12,325.9,13.068,1.09,48.73222222,11.68666667,0.78,27.73,248.5233333,0,67.34011719,1.05,0,4.32,4,-1
4314,0,0,SA,19,1,P,1.08,194.9,13.07,1.05,48.34,9.56,1,13.6,148.74,0.053166753,51.328125,1,0,15.24666667,5,-1
-5158,1,0,SA,18,1,P,1.125,289.5,13.07333333,1.1,30.335,16,0,67,97.21,0.231200306,69.03125,1,0,1.48,5,-1
-4848,0,0,SA,18,1,P,1.05,172,13.07571429,1.06,70.425,2,0,6,168.2166667,0.306386911,73.375,1,0,18.73722222,5,0
-2614,1,1,SD,18,0,P,1.035,290.5,13.0825,1.09,31.14333333,17,0,19,182.5166667,0.166030932,61.328125,1,0,0.78,5,1
11438,1,0,SO,31,1.27,R,1.17,1280,13.09,1.24,7.99,2.5,1.13,5.46,717.18,0.242762366,45.4296875,1.06,0,7.77,5,-1
8517,1,1,SO,18,0,P,1.02,229.75,13.0925,1.113333333,22.23666667,9,0,5,86.09,0,58.7421875,1,0,10.48,5,0
6948,0,0,SA,18,1,P,1.11,207,13.09571429,1.03,42.64,6,0,7,164.0066667,0,78.390625,1.01,0,17.72,5,-1
-11500,1,80,SB,18,0.68,P,1.055,292,13.1,1.05,34.09,1,0.09,14.7675,110.34,0,80.390625,1,0,10.94,5,1
6444,0,0,SO,19,1,P,1.06,220.5,13.11,1.04,38.03666667,18,0,4,133.08,0.206578786,47.0625,1,0,15.55,5,0
3018,1,0,SO,18,0,P,1.105,208.5,13.11,1.05,30.97,19,0,12,86.13,0.049010726,65.0625,1,0,3.83,5,-1
7830,1,0,SF,18,1,P,1.085,235.5,13.11244828,1.02,32.59,2,0,14,119.6366667,0.038468426,66.59375,1.02,0,1.48,5,-1
2029,1,1,SO,18,0,P,1.193137255,242,13.11368421,1,25.87333333,12,1,38,111.46,0.097532549,86.78125,1,0,0.02,5,-1
1922,1,1,SM,18,0,P,1.13,592.5,13.114,1.255,11.19,1,0,4,247.82,0,63.26066406,1,0,13.56,5,0
5377,1,1,SO,18,1,P,1.115,232.5,13.1165,1.01,29.945,10.19,0,16,100.1122222,0.291397311,55.390625,1.01,0,-6.01E-13,5,-1
2429,1,0,SO,18,0,P,1.115,207.5,13.11868421,1.05,32.85,15,0,35,94.97,0.108435639,71.71875,1,0,0.88,5,-1
7829,1,0,SC,20,2,P,1.18,504.4,13.124,1.28,13.754,14.76,1,7,115.92,0,75.5625,1.02,0,60.04,5,-1
-3338,1,0,SL,18,0,P,1.08,279,13.12666667,1.17,24.32,14.682,0.11,13.51,63.95,0,41.5859375,1.01,0,12.18,5,-1
4151,1,0,SC,18,1,P,1.13,607,13.13,1.22,13.025,6,0,28,117.6616667,0.222202458,47.4765625,1,0,4.68,5,-1
-8108,1,0,SO,20,2,R,1.15,539.8333333,13.13,1.08,8.9,11.44,0.89,12.45,254.27,0.138065474,43.609375,1.05,0,12.9,5,-1
3095,1,0,SD,18,0,P,1.135,213,13.13,1.06,37.06833333,10,0,56,166.03,0,72.390625,1,0,7.58,5,-1
2549,0,0,SO,18,0,P,1.15,209.5,13.13333333,1.06,62.7525,8.81,0.27,8.76,174.852,0.13306922,33.1015625,1.04,0,8.74,5,-1
91,0,0,SB,19,1,R,1.13,276,13.135,1.07,60.8,10.805,0.94,22.31,199.4766667,0.254084923,71.3125,1.02,0,0.98,5,-1
6566,1,0,SO,18,1,P,1.14,233.25,13.14333333,1.04,20.98,20,0,13,100.7,0.023636299,89.375,1,0,8.15,5,-1
4505,1,0,SO,18,1,P,1.15,230.25,13.14333333,1.07,25.83,20,0,14,67.305,0,93.921875,1,0,14.04,5,-1
556,1,0,SO,17,0.62,P,1.145,203.5,13.144,1,32.71,3,0.02,12,85.74,0,52.50721354,1,0,7.58,5,-1
-8111,1,0,SO,17,1,P,1.115,192.5,13.144,1,34.8,6,0.11,11,106.15,0.052278821,51.53125,1,0,-6.26E-13,5,-1
2652,1,0,SK,18,0,P,1.125,252.5,13.14571429,1.22,36.84,4,0,6,134.64,0.197150458,53.4140625,1.02,0,6.95,5,-1
12403,1,0,SB,19,1,R,1.11,305.875,13.1475,1.11,53.13,12.445,0.856666667,15.03625,211.25,0.018263717,29.1640625,1.02,0,1.24,5,-1
-13967,1,1,SL,18,0,P,1.31,773.5,13.15,1.63,15.89,7,0,30,251.132,0,94.671875,1,0,28.07,5,0
12804,1,0,SO,20,1.46,R,1.14,415,13.15,1.03,11.81,12.37,1.3,16.27,341.7,0,83.34375,1.03,0,9.23,5,-1
8445,1,0,SO,17,1,P,1.115,180,13.15844828,1,35.69,2,0.35,4,140.8116667,0.084975683,48.6015625,1.01,0,2.63,5,-1
4631,0,0,SK,19,1,P,1.13,369.7333333,13.163,1.08,42.3,10.46333333,0.98,15.08,172.69,0.022342531,67.171875,1.01,0,18.03666667,5,-1
3643,0,0,SO,19,0,P,1.12,191.4,13.16583333,1.08,57.3025,8.89,0.37,8.54,132.822,0.026109345,41.9140625,1.02,0,0.07,5,-1
-5988,1,0,SO,18,1,P,1.09,198.5,13.16625,1.07,25.86,12.93914286,0.15,6,83.865,0.081343848,60.8203125,1,0,3.32,5,-1
5168,1,0,SO,18,1,P,1.18,231,13.17,1.04,29.44,13,0,28,76.33,0.018327478,86.71875,1,0,1.53,5,-1
6643,1,0,SC,18,1,P,1.12,222.5,13.17,1.21,23.4175,26,0,12,87.61333333,0.074984883,35.5,1,0,10.52,5,-1
12386,1,0,SO,19,1,P,1.09,251.4,13.174,1.03,26.66533333,9.97,0.93,14.415,120.97,0,57.36224609,1.03,0,3.5,4,-1
4102,0,0,SO,18,1,P,1.08,198,13.18,1.01,47.85,7,0.2,36,158.9366667,0.068972691,61.8828125,1,0,18.22,5,1
-6548,1,1,SO,18,1,P,1.16,552.5,13.18166667,1.1,9.983333333,27,2,28,113.0733333,0,41.453125,1.01,0,16.18,5,-1
2204,0,0,SF,19,0,P,1.11,247.5,13.18166667,1.18,56.762,8.96,0.555,13.99,204.13,0.23896789,53.03125,1.02,0,4.22,5,-1
430,1,1,SO,20,1.09,R,1.13,406.9,13.183,1.05,24.6625,11.26,0.91,14.81,282.78,0,62.22675781,1.03,0,3.5,4,-1
3686,1,0,SO,18,0,P,1.095,168.25,13.18458333,1.01,31.27333333,9.366666667,0.02,16,95.66,0.175591743,79.5,1,0,2.5,5,-1
11926,1,300,SO,19,0.75,P,1.12,256,13.185,1.17,22.92666667,11,0,19,94.04,0,42.2109375,1,0,9.03,5,-1
-6345,1,0,SF,18,0,P,1.08,250.5,13.19,1.07,25.975,13,1,15,56.38,0.008439675,80.484375,1.01,0,18.75,5,-1
2206,1,0,SO,18,0,P,1.08,212.25,13.19,1.03,26.61166667,18,0.09,19,71.59,0,59.265625,1,0,8.14,5,-1
7742,1,0,SF,18,1,P,1.04,400,13.194,1.12,6.643333333,5,0,4,162.3866667,0.010476505,63.6640625,1,0,16.7,5,0
10027,1,0,SO,19,1.01,R,1.135,259.4,13.195,1.05,31.53,9.926666667,0.51,10.54,222.36,0.049234112,52.046875,1.01,0,28.31,5,-1
14164,1,0,SA,19,1,P,1.09,282,13.198,1.08,24.71,13,2,27,55.24,0.012194468,67.25,1.02,0,3.5,5,-1
7751,1,180,SO,19,0.535,P,1.13,252,13.2,1.18,26.38,13,0,3,80.375,0,56.9744375,1.01,0,10.36,5,-1
8335,0,0,SB,19,1,P,1.08,205,13.2,1.08,56.28,8.506,0.67,11.98,182.3066667,0.206220711,41.65625,1.01,0,0.81,5,-1
-12723,1,0,SO,19,0,P,1.115,271.75,13.20028571,1.11,38.035,10.97428571,0,13.93,137.95,0.482308869,70.234375,1,0,6.76,5,0
6107,1,1,SH,18,0,P,1.19,436.0833333,13.201,1.02,26.62666667,14,0,12,127.905,0,82.515625,1,0,10.03,5,-1
-5695,0,0,SO,20,1,P,1.12,293.3333333,13.2025,1.18,82.92,7.395416667,1.57,9.29,227.7666667,0,16.24609375,1.08,0,7.87,5,-1
-1469,1,0,SA,19,0,P,1.08,487.5833333,13.205,1.25,12.06,20,2,9,102.88,0.017765442,48.7578125,1,0,0.5,5,-1
2211,1,0,SC,18,0,P,1.1,214.5,13.21166667,1.04,27.545,10,0,9,48.81,0.026888685,74.421875,1.01,0,0.36,5,-1
1454,1,1,SC,19,0,P,1.17,240.3333333,13.212,1.08,29.09333333,10,1,52,72.3,0.067009609,78.765625,1,0,-6.42E-13,5,-1
2347,1,0,SF,18,0,P,1.07,225.375,13.215,1.13,25.14,15,0.07,6,74.85,0,43.484375,1.01,0,19.76,5,-1
3205,1,0,SC,19,0,P,1.1,470.1666667,13.22,1.16,12.24,4,0,5,79.95766667,0,32.6484375,1.01,0,6.03,5,-1
-731,1,0,SC,19,0,P,1.11,257.6666667,13.22,1.2,29.34,3,1,2,121.5816667,0.165049464,41.0234375,1,0,8.03,5,0
-9774,0,0,SO,18,1,P,1.06,237.5,13.22333333,1.12,54.13,6,2,10,181.6166667,0.286048292,47.859375,1,0,10.68,5,0
254,1,0,SO,20,1,P,1.1,426.5,13.23,1.07,5.39,13.89,1.64625,16.81,104.2955556,0.118531911,49.265625,1.01,0,-5.75E-13,5,-1
-14056,1,0,SF,19,1,P,1.05,237.5,13.23,1.06,26.05,12.825,0.92,3,62.385,0.011356116,76.640625,1,0,13.9225,5,0
-13577,1,200,SM,19,0,P,1.15,594.5,13.234,1.16,10.74,13.7,1.46,4,137.1966667,0.230637253,53.48265625,1,0,14.09,5,-1
13203,1,0,SO,18,0.6,P,1.15,264.4,13.23583333,1.095,26.41,8.67,1.04,12.36,95.06,0.026470514,10.67773438,1.03,0,14.27,5,-1
3126,0,0,SD,18,0,P,1.1,214.5,13.24,1.05,62.11,9.16,0.15,12,169.702,0.168520459,33.484375,1.02,0,2.66,5,-1
8729,1,0,SC,20,1,R,1.04,597.6428571,13.243,1.08,10.7,11.87,0.89,14.3,217.6366667,0.059953265,63.9765625,1,0,3.22,5,1
2109,0,0,SB,18,0,P,1.11,230.5,13.24333333,1.06,55.51,6,0,6,203.172,0.192344294,57.0546875,1.02,0,0.74,5,-1
1239,1,1,SA,18,0,P,1.105,226.375,13.2525,1.06,30.54,5,0,26,73.9,0,52.7421875,1.01,0,10.02,5,-1
2095,1,0,SO,18,0,P,1.13,173.1666667,13.25404762,1.04,24.47,4,0,7,55.14,0.058826699,68.875,1,0,3.08,5,-1
-4786,1,1,SA,18,0,P,1.01,199.5,13.25821429,1.08,25.16,3,0,4,78.88,0.032819156,73.40625,1,0,1.02,5,0
-869,1,1,SB,18,0,P,1.18,256.5,13.26,1.19,26.91,14,0,11,104.63,0,46.84375,1,0,13.21,5,-1
-2000,1,0,SL,19,1,P,1.07,296.4166667,13.266,1.09,27.695,11.57,0,16.25666667,44.29,0,81.390625,1,0,18.77,5,0
5929,1,0,SO,19,2,R,1.14,507,13.27,1.14,4.9,6.96,0.795,9.06,271.37,0.156730381,39.953125,1,0,72.8,5,1
7499,1,0,SL,18,1,P,1.1,249.5,13.27,1.14,27.145,14.66,0.114285714,13.79,84.53,0.226071495,49.375,1,0,1.84,5,-1
7790,1,0,SA,18,0,P,1.095,234.5,13.275,1.18,34.76333333,18,0,27,91.1,0.065014757,46.4375,1.01,0,5.28,5,-1
-1207,1,0,SO,16,1,P,1.105,191.875,13.275,1.08,36.31,8.38,0.01,8.41,131.2916667,0.202583248,46.0625,1,0,2.36,5,-1
3633,1,0,SK,19,0,P,1.13,706,13.28,1.2125,10.25666667,7,2,16,93.842,0.003304555,71.328125,1.01,0,12.44,5,-1
-7817,1,0,SC,18,1,P,1.09,241.5,13.28,1.2,23.01,12,0,5,73.56,0,35.125,1.01,0,11.17,5,-1
4289,1,0,SO,18,1,P,1.15,220.25,13.28,1.06,24.095,15,0,27,49.65,0,83.59375,1,0,8.2,5,-1
10062,1,0,SO,18,0.771538462,P,1.1,201,13.285,1.15,28.23,24,0,11,84.80333333,0.043965545,39.609375,1,0,6.6,5,-1
810,1,0,SO,18,0.36,P,1.12,175.6666667,13.28733333,1.02,27.15,5,0,16,51.43,0.063841307,67.5625,1,0,0.33,5,-1
-8738,1,0,SC,19,0,P,1.14,253.6666667,13.29,1.08,28.09,6.9625,0.56,1,150.195,0.211491484,55.34375,1.03,0,1.82,5,-1
-13279,1,0,SO,17,0,P,1.175,204.75,13.29,1.04,36.41333333,14,0,12,115.53,0.147071759,80.453125,1,0,3.87,5,1
780,1,120,SA,18,0.27,P,1.12,200.375,13.2925,1.06,25.20666667,16,0,6,113.98,0.043555533,45.265625,1,0,0.43,5,-1
-8571,1,0,SC,19,2,R,1.16,720,13.29333333,1.13,10.63,12.84,0.97,18.96,220.72,0.246114479,66.875,1,0,77,5,0
-1656,1,0,SB,18,0,P,1.1,288.5,13.30029762,1.28,28.67,7,0,6,94.70166667,0,40.84375,1,0,18.05,5,-1
1005,0,0,SC,18,0,P,1.13,385.5,13.31,1.12,41.31,3,0.27,1,254.261,0,42.2890625,1.06,0,11.69,5,-1
-8536,1,160,SO,16,0.42,P,1.09,262,13.31125,1.086666667,26.79,22,0,11,102.5533333,0.135044343,55.1796875,1,0,1.25,5,0
5829,0,0,SO,18,1,P,1.07,215.5,13.32,1.04,36.64,10,0,23,113.34,0,75.109375,1,0,11.17,5,0
6854,1,0,SB,18,1,P,1.12,252.875,13.32033333,1.22,27.5,13.64333333,0.09,10.72166667,98.91,0.400720114,38.0078125,1.02,0,13.18,5,-1
-8781,0,300,SB,19,1,P,1.15,251.5,13.3225,1.09,59.88,7.225,0.59,14.14,202.81,0.060226023,30.76953125,1.04,0,11.42,5,-1
8281,1,0,SC,17,1,P,1.115,258.3333333,13.32261494,1.04,30.09,16,0,17,49.51,0,64.609375,1.01,0,9.8,5,-1
-13690,1,0,SK,17,0,P,1.085,294,13.32357143,1.05,33.65,11,0,16,85.08,0,80.40625,1,0,8.38,5,0
13512,1,200,SO,19,0.91,P,1.11,494,13.33,1.1,8.733333333,11.26,1.148,16.31,169.81,0,59.76060547,1.03,0,5.59,4,-1
-12485,0,0,SO,18,2,P,1.18,240.5,13.33428571,1.04,49,3,0,17,165.97,0.386257269,39.6875,1,0,52.96,5,-1
8158,1,0,SO,11,0.65,P,1.135,191.5,13.33696429,1.04,36.18,7.56,0.58,5,138.0416667,0.082297799,42.3515625,1.01,0,4.4,5,-1
5589,1,0,SA,19,1,P,1.085,231,13.338,1.08,32.27,3,2,31,96.86,0,59.6953125,1.02,0,5.59,5,-1
-9987,1,0,SO,18,1,P,1.085,256,13.34,1.02,31.845,12,0,4,138.48,0.045821185,59.515625,1,0,4.37,5,1
4313,1,0,SH,18,0,P,1.13,535,13.344,1.11,15.32,24,1,2,128.78,0.062393269,71.484375,1,0,6.22,5,-1
-7616,1,1,SO,17,1,P,1.14,264.5,13.34727273,1.09,38.03,15,0.15,15,199.11,0.584803768,36.5390625,1,0,4.49,5,0
13049,0,0,SC,19,1,R,1.05,284.25,13.35,1.01,43.28,9.50875,0.64,12.39583333,216.1766667,0,56.82495117,1,0,7.67,5,0
6,1,0,SO,16,0.51,P,1.11,211,13.35125,1.02,26.45666667,13,0.07,31,59.41,0,46.1953125,1,0,10.21,5,-1
5370,1,0,SH,18,0,P,1.14,637.5,13.355,1.33,10.13,23,0,15,138.8853333,0.107432424,51.9296875,1.01,0,7.97,5,-1
-7966,1,1,SM,19,1,R,1.11,818.875,13.35666667,1.2,16.875,23,2,31,222.6666667,0,67.890625,1,0,145.13,5,0
-2278,1,0,SA,19,0,P,1.07,190.0416667,13.35928571,1.15,27.13,12.70333333,0.705,13.96684211,63.0725,0.011727856,41.2890625,1.01,0,3.93,5,-1
-14488,1,0,SF,18,0,P,1.22,782,13.36,1.565,16.43,2,2,56,243.192,0.073514825,76.796875,1,0,31.46,5,1
-2684,1,1,SF,19,0,P,1.04,315.5,13.37,1.12,29.29,9,1,38,67.15,0,80.09375,1,0,7.63,5,0
-3046,0,0,SO,19,0,P,1.12,213.4,13.37,1.08,62.22,7.09,0.3,11.2875,181.482,0.07832058,51.515625,1.03,0,-6.00E-13,5,-1
-8166,0,0,SB,18,1,P,1.12,206.5,13.37,1.07,64.93,11,0,4,134.8916667,0.263081505,43.2421875,1,0,6.94,5,0
-6382,0,0,SO,19,1,P,1.11,221,13.37333333,1.01,87.16,5.87,0.312,3,188.9466667,0.14854712,50.9140625,1.09,0,0.39,5,-1
1515,1,0,SH,18,1,P,1.11,499.1428571,13.37666667,1.07,13.29,14,0,10,96.56,0,37.609375,1,0,14.36,5,-1
14764,1,120,SD,20,1,P,1.15,766,13.38,1.41,10.65,19,1,33,188.73,0.046003876,77.65625,1.02,0,5.95,5,-1
-2894,1,0,SC,18,0,P,1.1,248,13.38,1.04,25.485,15,0,8,43.38,0,59.8359375,1.01,0,12.71,5,-1
-13736,1,1,SA,18,0,P,1.125,200.875,13.38,1.02,29.86333333,12,1,33,104.51,0,60.3046875,1,0,7.59,5,-1
1926,1,0,SA,18,0,P,1.04,243,13.38493421,1.04,26.87666667,15,1,23,75.01,0.151634655,79.328125,1,0,0.56,5,0
5300,1,0,SC,18,1,P,1.02,277.5833333,13.38625,1.06,26.855,24,0,18,66.88333333,0,64.875,1,0,9.8,5,0
-6163,1,0,SH,19,0,P,1.1,598.5,13.393,1.17,9.516666667,15.13666667,1.44,21.8,132.54,0.044926566,56.921875,1,0,7.73,5,-1
8194,1,0,SH,18,0,P,1.11,628.5,13.395,1.191666667,11.43,19,0,28,144.042,0.037298906,53.2734375,1,0,5.98,5,-1
-12318,1,0,SO,16,0.69,P,1.13,211,13.395,1.01,28.84,7.11,0.21,3,111.0116667,0,42.6796875,1,0,11.73,5,-1
-1034,1,400,SB,18,0,P,1.05,308.0833333,13.3975,1.22,22.59666667,15,0,11,87.53,0,48.28125,1,0,12.56,5,0
5748,1,0,SO,18,1,P,1.1,194,13.399,1.01,29.105,11,0,7,105.15,0.337616102,56.5859375,1,0,0.33,5,-1
10705,0,0,SB,18,1,P,1.09,259,13.4,1.03,50.18,13.7,0,22.89,133.6866667,0.231919392,73.890625,1,0,8.937222222,5,0
2853,0,0,SO,18,0,P,1.14,244.5,13.4,1.02,47.055,7.393333333,0.15,4,179.95,0.006636758,77.78125,1.04,0,11.19,5,-1
1634,1,1,SA,19,0,P,1.12,453.3928571,13.41,1.08,9.464285714,12.15833333,1.266666667,12.12,120.83,0,56.63835379,1,0,6.19,5,-1
7573,0,0,SB,18,1,P,1.11,224.5,13.41166667,1.07,58.06,9.5,0.15,1,158.19,0.123637323,47.5546875,1,0,31.19,5,0
131,1,1,SD,18,0.5,P,1.19,750.5,13.41333333,1.44,10.12833333,15,2,53,183.7503333,0.024618474,55.578125,1.01,0,1.45,5,-1
2638,1,0,SC,18,0,P,1.11,254.5,13.415,1.063333333,25.855,14,0.15,5,54.645,0,60.453125,1.01,0,11.77,5,-1
2929,1,0,SO,18,0,P,1.165,248.25,13.415,1.05,30.145,19,0,36,49.425,0,81.890625,1,0,10.55,5,-1
13979,1,0,SO,18,0.51,P,1.095,178.5,13.41833333,1.06,30.17,17,0,14,87.0525,0.091877462,66.1875,1,0,2.52,5,-1
-7792,1,1,SD,20,1,P,1.15,707.5,13.42,1.24,8.933333333,19,1.59,22,206.0066667,0.066369944,54.1328125,1,0,6.95,5,-1
-3484,1,0,SA,18,0,P,1.045,250.5,13.42,1.07,38.73,19,0,12,106.7,0.018214495,58.90625,1,0,0.05,5,0
6005,1,0,SF,18,1,P,1.1,226.5,13.4215,1.01,26.21,3,0,10,85.55266667,0,83.234375,1.02,0,13.32,5,-1
921,1,1,SA,19,0,P,1.02,504,13.425,1.24,5.24,1,1,12,128.84,0,64.484375,1,0,4.11,5,1
14638,1,11,SO,19,1.13,R,1.156666667,491.5,13.428,1.1,23.155,14.6575,0.96,20.65,200.04,0,69.2204375,1.08,0,12.6,4,-1
-4431,1,0,SK,18,0,P,1.115,277,13.43,1.05,38.78,12,0,45,135.81,0,76.90625,1,0,7.58,5,-1
-6354,0,0,SA,19,1,P,1.15,231,13.43,1.057,44.28333333,3,0,33,186.6116667,0,74.546875,1,0,9,5,-1
446,0,0,SA,18,0,P,1.11,183,13.43,1.06,72.605,12,0,15,114.6753333,0.219254388,49.953125,1.01,0,0.77,5,-1
-1231,1,0,SA,18,0,P,1.075,227,13.4325,1.02,31.21,18,1,29,98.34,0,64.234375,1,0,7.59,5,-1
13361,1,0,SO,18,0.526666667,P,1.08,174,13.434,1.02,27.01333333,10.42166667,0,13.66333333,65.17222222,0.047289887,53.65625,1.02,0,-6.32E-13,5,-1
-3547,1,0,SK,18,0,P,1.065,265,13.44,1.223333333,32.52,7.845,0.32,1,136.315,0,58.890625,1,0,10.39,5,0
-12736,1,0,SA,20,2,R,1.11,575.1666667,13.44666667,1.11,11.74333333,14.25166667,2,16.87333333,184.25,0,61.578125,1.02,0,46.81,5,-1
7937,1,1,SA,19,1,P,1.1,171.375,13.45,1.08,23.5,13.55,0.646666667,13.85684211,81.7,0.028912366,40.1796875,1,0,0.43,5,-1
6441,1,0,SC,18,0,P,1.06,223,13.45875,1.06,20.115,21,0.25,19,87.11222222,0.119196091,55.796875,1,0,-1.70E-13,5,0
518,1,0,SO,21,1.14,P,1.11,506,13.46,1.09,9.23,1,1.35,8.43,201.145,0,50.4765625,1.01,0,24.75,5,-1
2252,0,0,SA,18,0,P,1.11,161,13.46,1.06,54.46,6,0.11,8,137.312,0.059197781,58.4296875,1.02,0,3,5,-1
1887,1,1,SC,18,0,P,1.05,291.5,13.4625,1.06,29.265,13,0,15,58.83,0,85.953125,1,0,8.69,5,0
4908,1,0,SH,18,1,P,1.12,555.9,13.464,1.12,15.57,17,0,2,102.06,0.223207172,75.265625,1,0,7.27,5,-1
4862,1,0,SC,18,1,P,1.16,511.5,13.46471429,1.17,11.615,2,0,4,130.27,0.246773154,80.296875,1.02,0,2.07,5,-1
11450,1,360,SB,19,1,R,1.02,384.5,13.465,1.17,20.44,9.82,1.19,12.2,170.5916667,0.140720437,47.859375,1,0,20.73,5,0
8062,1,0,SO,19,1.01,R,1.155,369,13.4675,1.07,41.26,12.21,1.05,14.86,219.63,0,56.98357422,1.05,0,7.49,4,-1
10108,1,0,SO,19,1.01,R,1.155,369,13.4675,1.07,41.26,12.21,1.05,14.86,219.63,0,56.98357422,1.05,0,7.49,4,-1
12081,1,0,SO,19,1.01,R,1.155,369,13.4675,1.07,41.26,12.21,1.05,14.86,219.63,0,56.98357422,1.05,0,7.49,4,-1
-6258,0,0,SA,19,1,P,1.03,357.1666667,13.47,1.15,44.58,12,3,13,216.23,0.098311219,63.9765625,1,0,30.15666667,5,0
9536,0,0,SB,18,1,P,1.14,269,13.47,1.04,55.44,14,0.02,9,135.4616667,0.059446396,77.03125,1,0,8.57,5,-1
13949,1,100,SO,18,0.51,P,1.13,213,13.47166667,1.11,24.06,12,0.15,7,87.4,0,57.8046875,1,0,7.71,5,-1
-779,1,0,SO,18,0,P,1.16,436,13.47333333,1.01,9.73,14.93,0,18.64711538,108.38,0,92.546875,1,0,9.67,5,-1
5570,1,0,SH,19,1,P,1.09,555.5,13.475,1.09,10.96,14.68,0.906666667,14.46053571,118.025,0,50.8125,1,0,8.04,5,-1
4303,1,0,SC,18,1,P,1.08,434.8928571,13.475,1.05,12.765,8,0.759,9,85.676,0.041180729,64.265625,1.01,0,1.48,5,-1
-2349,0,0,SO,18,0,P,1.19,196,13.47833333,1.16,64.81,7.01,0.09,8.56,167.582,0.150405589,45.59375,1.01,0,12.82,5,-1
