"","Year","Month","Day","wday","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","D_02","I_03","I_04","I_05","I_06","D_01","ER_01","ER_02","P_01","S_01","S_02","CA_01","CA_02","CA_03","na_prop","app_id","id","GOOD"
"5798","2005","09","27","Tuesday",0,"SO",19,1,"P",1,500,0,4,1,8,0,18.53,3,1,58.9261197916667,1.06,2.14,"3",0,1,0.133333333333333,8583,"dm.plus","0"
"5799","2005","09","27","Tuesday",0,"SA",22,1,"P",1,700,714,3,1,7,0.40776488,42.39,8,3,72.4375,2,1,"3",873,1,0.0333333333333333,8671,"dm.plus","0"
"5800","2005","09","27","Tuesday",1,"SB",20,0,"P",1.32,937.5,712.24,26.27,1.36,4,0,34.41,4,6,88.640625,1,1,"5",164.67,0,0.233333333333333,8679,"dm.plus","0"
"5801","2005","09","27","Tuesday",1,"SO",18,1,"P",2,450,464,2,2,4,0.218413281,119,7,18,75.109375,3,0,"2",0,2,0,8667,"dm.plus","0"
"5802","2005","09","27","Tuesday",0,"SF",18,0,"P",1.03,304,323.32,41,1,4,0.199580538,46.1633333333333,8,1,57.5625,1.06,1.81,"3",0,1,0.2,8694,"dm.plus","0"
"5803","2005","09","27","Tuesday",1,"SO",17,1,"P",1.17,882,610.54,34.42,1.19,33,0.33702197,40.68,23,0,59.1328125,1.12,1.34,"5",4.13999999999957,0,0.333333333333333,-8705,"dm.minus","2"
"5804","2005","09","27","Tuesday",0,"SA",18,1,"P",1,289.25,246.28,2,2,2,0.035065763,49.43,0,0,65.71875,1,0.71,"3",0,2,0.133333333333333,8608,"dm.plus","0"
"5805","2005","09","27","Tuesday",0,"SE",19,1,"P",1.15,555,379.23,18,1,3,0.422250837,51.24,4,3,70.359375,1,0,"5",131.794,0,0.166666666666667,8545,"dm.plus","0"
"5806","2005","09","27","Tuesday",0,"SD",18,1,"P",1.14,443,333.75,19.0133333333333,1.15,3,0.175353953,36.76,6.53166666666667,0.119999999999999,79.671875,1,1,"5",39.8739999999999,0,0.3,8643,"dm.plus","0"
"5807","2005","09","27","Tuesday",1,"SA",23,1,"P",1.11,896,624.38,23.28,1.29,3,0.522059457,43.77,1,0,51.3671875,1.02,1.6,"5",88.8199999999998,0,0.3,8665,"dm.plus","0"
"5808","2005","09","27","Tuesday",0,"SE",18,1,"P",1.08,466.5,579.66,25.38,1.24,43,0,27.86,4,0.219999999999999,67.828125,1.03,1.71,"5",29.1799999999996,0,0.333333333333333,8625,"dm.plus","1"
"5809","2005","09","27","Tuesday",0,"SD",19,1,"R",1.2,1122,737.05,22.01,1.24,3,0.064840562,85.89,7.17,1.37,79.1875,1.07,1.77,"5",44.5499999999996,0,0.366666666666667,8646,"dm.plus","0"
"5810","2005","09","27","Tuesday",0,"SB",20,1,"P",1.15,539.5,322.49,8,1,1,0.129501998,30,8.63,3,82.109375,1,0,"2",159.61,0,0.166666666666667,8507,"dm.plus","0"
"5811","2005","09","27","Tuesday",0,"SA",18,1,"R",1.31,1082.5,740.34,22.54,1.22,10.61,0.186801996,111.87,5.43,0.61,18.2421875,1.1,1.32,"5",48.3699999999997,0,0.4,8628,"dm.plus","0"
"5812","2005","09","27","Tuesday",0,"SF",21,1,"P",1.08,811.5,315.45,25,1,16.09,0.393836656,44,10.79,4,67.8125,1.05,1.42,"3",0,1,0.233333333333333,8591,"dm.plus","0"
"5813","2005","09","27","Tuesday",0,"SE",19,1,"P",1,569,315.04,2,1,69,0,22.72,4,2,72.8125,2,1,"3",0,1,0.133333333333333,-8702,"dm.minus","2"
"5814","2005","09","27","Tuesday",0,"SB",18,1,"P",1.06,256.5,199.92,23,1,15.82,0.278965246,40.6633333333333,12.2,0,47.125,1.03,1.57,"3",0,1,0.266666666666667,8624,"dm.plus","0"
"5815","2005","09","27","Tuesday",0,"SM",37,1,"R",1,75100,31309,6,5,12.36,0.161784416,0,5.91,0,59.1015625,1,2,"3",4030,5,0.0666666666666667,8701,"dm.plus","0"
"5816","2005","09","27","Tuesday",1,"SO",20,1,"R",1.13,1131,763.72,20.71,1.25,14.74,0.025302628,40.51,7.86,1.17,65.015625,1,0,"5",190.72,0,0.333333333333333,8647,"dm.plus","0"
"5817","2005","09","27","Tuesday",400,"SD",20,1,"P",1.2,463,365.04,16.96,1.13,18.17,0.514476016,65.57,8.64,1,67.921875,1,1,"5",121.41,0,0.3,8623,"dm.plus","0"
"5818","2005","09","27","Tuesday",1,"SB",28,1,"R",1.3,1043.5,960.42,21.05,1.72,7.91,0.131868802,92.46,5.04,1.78,19.3046875,1,0,"5",121.94,0,0.333333333333333,8527,"dm.plus","0"
"5819","2005","09","27","Tuesday",0,"FT",26,1,"R",1.2,1101,1074.86,27.81,1.36,10.71,0.102233402,49.14,6.33,1.83,54.5859375,1,0,"5",176.46,0,0.333333333333333,8504,"dm.plus","0"
"5820","2005","09","27","Tuesday",1,"SB",18,1,"R",1.13,957,726.64,23.39,1.13,10.27,0,40.19,6.03,0.54,39.921875,1.07,1.86,"5",55.7699999999997,0,0.433333333333333,8609,"dm.plus","0"
"5821","2005","09","27","Tuesday",0,"SL",22,1.29,"R",1.12,1022,853.87,21.17,1.31,13.29,0,40.27,6.19,1.28,48.7572265625,1.06,1.47,"4",72.1299999999997,0,0.466666666666667,8598,"dm.plus","0"
"5822","2005","09","27","Tuesday",0,"SD",45,1,"R",1.2,1828.5,1036.71,23.77,1.62,7.93,0.178139994,86.75,5.09,3.34,39.0625,1.09,1.53,"5",63.8899999999999,0,0.433333333333333,8592,"dm.plus","0"
"5823","2005","09","27","Tuesday",1,"FT",19,1,"R",1.19,1131,743.47,23.89,1.25,12.79,0,53.52,7.89,1.77,44.10388671875,1.06,1.78,"4",72.7399999999997,0,0.433333333333333,8523,"dm.plus","0"
"5824","2005","09","28","Wednesday",0,"SO",19,1,"P",1,421.5,405.69,2,1.15,65,0.231422003,44,10,0,71.671875,1.08,2.25,"5",16.8359999999995,0,0.2,8777,"dm.plus","1"
"5825","2005","09","28","Wednesday",1,"SO",22,1,"P",1.07,746.5,434.5,26,3,54,0.400630559,40.74,19,3,46.46875,1.02,3,"3",0,1,0.2,-8783,"dm.minus","2"
"5826","2005","09","28","Wednesday",0,"SF",18,2,"P",1.17,731,430.65,30,2,55,0,19.5866666666667,22,0,73.953125,1,1,"3",0,2,0.133333333333333,8766,"dm.plus","1"
"5827","2005","09","28","Wednesday",0,"SA",19,0,"P",1.01,394.5,491.77,19.87,1.04,38,0,40.31,11,0,69.90625,1.04,2.26,"5",9.11999999999943,0,0.3,8773,"dm.plus","1"
"5828","2005","09","28","Wednesday",0,"SA",18,0,"P",1.01,389.75,441.55,36,1,35,0.176997405,47.34,8,0,38.234375,1.07,2.2,"3",0,1,0.2,8727,"dm.plus","1"
"5829","2005","09","28","Wednesday",1,"SA",19,1,"P",1.06,100,376.55,20,1,31,0,33.37,19,3,90.5625,1.08,2.14,"3",0,1,0.166666666666667,8793,"dm.plus","1"
"5830","2005","09","28","Wednesday",1,"SA",19,1,"P",1.07,2409,1123.84,39.71,1.43,31,0,41.6,23,11,72.53125,1.04,2.38,"5",76.9999999999998,0,0.3,8767,"dm.plus","1"
"5831","2005","09","28","Wednesday",0,"SO",23,1,"P",1.2,100,289.37,25,3,26,0.242273801,49,26,6,69.21875,1,0.97,"3",89,1,0.1,8790,"dm.plus","1"
"5832","2005","09","28","Wednesday",1,"SO",19,1,"P",1.12,100,312.88,11,1,26,0,0,5,0,82.046875,1,0,"3",1,1,0.1,-8760,"dm.minus","2"
"5833","2005","09","28","Wednesday",0,"SO",17,0.79,"P",1.08,868,775.71,25.04,1.17,20,0.118033491,20.06,12.97,0.299999999999999,70.96875,1.02,2.38,"5",8.64999999999954,0,0.4,8726,"dm.plus","1"
"5834","2005","09","28","Wednesday",0,"SH",19,0,"P",1.12,734,433.03,9,1,14,0.126594545,1,25,1,81.21875,2,0,"3",0,1,0.1,8722,"dm.plus","1"
"5835","2005","09","28","Wednesday",1,"SO",22,1,"P",1,653.5,347.54,5,1,14,0.313954933,31,11.81,2.47,57.40625,1.07,2.28,"3",0,1,0.2,8710,"dm.plus","1"
"5836","2005","09","28","Wednesday",500,"SO",22,3,"P",1,772,366.69,3,1,12,0.390097355,1,9.74,2,58.3671875,1.1,3,"3",0,1,0.166666666666667,-8745,"dm.minus","2"
"5837","2005","09","28","Wednesday",360,"SB",18,0.79,"P",1.06,490.5,403.37,20.1,1.1,8,0.126218438,34.38,18,0,39.65625,1,0,"5",81.25,0,0.266666666666667,8733,"dm.plus","1"
"5838","2005","09","28","Wednesday",0,"SB",20,1,"P",1.07,1148,772.9,20.63,1.23,8,0.355391168,28.14,18,0,45.2109375,1.06,2.52,"5",35.3299999999996,0,0.333333333333333,-8782,"dm.minus","2"
"5839","2005","09","28","Wednesday",10,"SO",18,1,"P",1,407.5,323.46,6,1,7,0,0,7,0,59.59765625,1,1,"3",0,1,0.1,8803,"dm.plus","1"
"5840","2005","09","28","Wednesday",0,"SO",19,1,"P",1.01,334,459.23,14,1.07,6,0,43.91,22,0,40.0390625,1.03,2.53,"5",7.23999999999944,0,0.3,-8769,"dm.minus","2"
"5841","2005","09","28","Wednesday",1,"SH",18,0,"P",1.23,861.5,657.58,23.52,1.2,3,0.057942541,34.98,2,0,87.96875,1,0,"5",75.53,0,0.266666666666667,-8737,"dm.minus","2"
"5842","2005","09","28","Wednesday",0,"SN",21,1,"P",1.1,1101.5,618.77,19,1,1,0.095255004,0,8.75,2.44,50.4140625,1.08,2.38,"3",0,1,0.266666666666667,-8802,"dm.minus","2"
"5843","2005","09","28","Wednesday",0,"SC",19,0,"P",1.05,996,957.93,24.42,1.16,1,0.211491484,45.14,9.23,1.15,55.34375,1.05,2.53,"5",4.86999999999954,0,0.4,-8738,"dm.minus","2"
"5844","2005","09","28","Wednesday",10,"SO",19,0,"P",1.07,1016,760.41,25.45,1.14,17.71,0,24.87,13.16,1.04,89.6875,1.03,2.59,"5",15.5399999999995,0,0.4,8714,"dm.plus","1"
"5845","2005","09","28","Wednesday",0,"SC",23,5,"P",1.12,2285.5,1661.65,34.02,1.64,11.85,0.171365284,68.42,0,5.02,36.71875,1.02,2.38,"5",442.29,0,0.366666666666667,8757,"dm.plus","1"
"5846","2005","09","28","Wednesday",1,"SE",22,5,"R",1.09,2210.5,1403.07,30.89,1.56,18.09,0.045934055,65.17,13,4.41,55.265625,1.03,2.39,"5",670.6,0,0.4,-8756,"dm.minus","2"
"5847","2005","09","28","Wednesday",1,"SO",19,1,"P",1.09,738.5,444.04,11,2,22.67,0.185353346,25.91,13.13,0,57.1796875,1,1.27,"3",0,2,0.3,-8805,"dm.minus","2"
"5848","2005","09","28","Wednesday",1,"SO",31,1,"R",1,500,658.8,2,2,8.49,0.050260624,0,7.35,2,27.23046875,1,1.39,"3",358,2,0.233333333333333,-8736,"dm.minus","2"
"5849","2005","09","28","Wednesday",0,"SB",19,0,"R",1.04,1295,1085.22,31,1,11.24,0.289866773,29,9.53,1.33,51.0234375,1.04,2.58,"5",24.0099999999996,0,0.366666666666667,-8774,"dm.minus","2"
"5850","2005","09","28","Wednesday",200,"SA",26,3,"R",1,1230,751.13,6,1,8.97,0,0,7.05,2,14.66601563,2,1,"3",0,1,0.166666666666667,-8788,"dm.minus","2"
"5851","2005","09","28","Wednesday",240,"SG",25,2,"R",1.14,860,701.84,20,1,10.17,0.029582478,48.65,6.89,1.38,36.2265625,1,1,"3",0,1,0.266666666666667,-8765,"dm.minus","2"
"5852","2005","09","28","Wednesday",0,"SA",24,1,"R",1.1,4300,4649,18,1.84,9.19,0,0,6.89,2.85,50.67773437505,1.08,2.16,"5",268.06,0,0.333333333333333,-8811,"dm.minus","2"
"5853","2005","09","28","Wednesday",0,"SB",23,1,"R",1.14,1774,1393.47,23.96,1.42,11.4,0.142606509,25.03,8.34,2.17,64,1,1,"5",215.87,0,0.366666666666667,-8806,"dm.minus","2"
"5854","2005","09","28","Wednesday",0,"SB",19,2,"R",1.17,1891.5,1596.85,23.06,1.46,9.51,0.208242292,51.71,6.86,2.79,41.109375,1,0,"5",602.9,0,0.366666666666667,-8768,"dm.minus","2"
"5855","2005","09","28","Wednesday",0,"SC",19,1,"R",1.12,1335.5,1063.67,25.46,1.29,7.94,0.063283231,47.51,8.68,1.17,54.546875,1,1,"5",216.01,0,0.366666666666667,-8748,"dm.minus","2"
"5856","2005","09","28","Wednesday",0,"SC",20,1,"R",1.24,1549.5,999,23.73,1.3,18.34,0.059953265,76.22,10.38,1.36,63.9765625,1,1,"5",292.43,0,0.333333333333333,8729,"dm.plus","1"
"5857","2005","09","28","Wednesday",0,"SD",18,1,"R",1.04,1365.5,947.07,22.15,1.29,8.53,0.00682133,36.17,7.51,1.03,32.09375,1.03,2.51,"5",73.4299999999997,0,0.433333333333333,-8809,"dm.minus","2"
"5858","2005","09","28","Wednesday",240,"SO",31,1,"R",2,576,665.42,3,3,9.8,0.296781733,98.16,5.83,1.67,38.7890625,2,1,"3",0,3,0.233333333333333,-8728,"dm.minus","2"
"5859","2005","09","28","Wednesday",0,"SF",18,0,"P",1.03,1137,876.34,24.54,1.2,12.09,0.024603211,27.06,12.82,0.519999999999999,61.234375,1.02,2.64,"5",23.9399999999996,0,0.433333333333333,-8750,"dm.minus","2"
"5860","2005","09","28","Wednesday",300,"SB",19,1,"P",1.12,956,937.46,18.31,1.24,8.96,0.060226023,54.21,10.36,1.37,30.76953125,1.03,2.67,"5",39.7699999999996,0,0.433333333333333,-8781,"dm.minus","2"
"5861","2005","09","28","Wednesday",0,"FT",18,1.08,"R",1.04,1682,1117.52,24.96,1.38,9.32,0,24.18,9.31,2.08,46.9130078126,1.05,2.52,"4",102.46,0,0.5,8780,"dm.plus","1"
"5862","2005","09","28","Wednesday",0,"FT",19,1.01,"R",1.02,1540,976.18,26.5,1.29,11.07,0,26.86,9.48,2.18,46.35531250005,1.06,2.52,"4",92.2699999999999,0,0.5,8763,"dm.plus","1"
"5863","2005","09","28","Wednesday",0,"SO",22,1.07,"R",1.09,1403,1120.53,26.69,1.35,11.1,0.124188799,47.89,6.82,2.5,77.8125,1.02,2.72,"5",44.9399999999998,0,0.433333333333333,8762,"dm.plus","1"
"5864","2005","09","28","Wednesday",0,"SA",25,1.16,"R",1.03,2189,1790.01,24.61,1.62,9.5,0.155066035,18.39,7.55,3.53,50.9765625,1.03,2.4,"5",86.1599999999999,0,0.466666666666667,-8758,"dm.minus","2"
"5865","2005","09","28","Wednesday",800,"SL",18,0.95,"R",1.05,1582.5,941.45,24.7,1.33,11.03,0,25.46,7.29,1.25,45.31962890625,1.05,2.42,"4",90.6599999999998,0,0.5,-8754,"dm.minus","2"
"5866","2005","09","28","Wednesday",400,"SB",23,1.4,"R",1.12,1484,1164.58,22.25,1.3,10.72,0.260904667,22.78,9.63,1.73,42.265625,1.05,2.7,"5",41.7299999999997,0,0.433333333333333,8747,"dm.plus","1"
"5867","2005","09","28","Wednesday",1,"SH",20,1,"P",1.03,1353,781.45,20.25,1.27,14.77,0,27.88,11.64,1.95,63.5427734375,1.03,2.5,"4",95.0299999999997,0,0.466666666666667,-8743,"dm.minus","2"
"5868","2005","09","28","Wednesday",0,"SM",19,1,"P",1.04,1168.5,598.94,22.74,1.23,10,0,29.78,14,1,71.8125,1.01,2.29,"5",51.3899999999996,0,0.333333333333333,-8715,"dm.minus","2"
"5869","2005","09","28","Wednesday",1,"SL",19,1.05,"R",1.08,1378.5,954.42,21.84,1.17,8.79,0,20.79,9.12,1.93,51.608984375,1.03,2.42,"4",59.0999999999997,0,0.466666666666667,8732,"dm.plus","1"
"5870","2005","09","28","Wednesday",1,"SG",18,0.83,"R",1.04,1442,1051.18,23.45,1.32,12.19,0.020410488,33.03,10.04,3,49.7734375,1.03,2.48,"5",83.0199999999998,0,0.433333333333333,8721,"dm.plus","1"
"5871","2005","09","28","Wednesday",0,"SB",19,0,"P",1.02,517.375,502.62,25,1.16,16,0.023301568,25,10,3,78.140625,1.03,2.61,"5",22.2199999999995,0,0.233333333333333,8770,"dm.plus","1"
"5872","2005","09","28","Wednesday",1,"SD",23,1.28,"R",1.06,1583,1174.59,27.13,1.37,10.5,0,54.064,7.65,2.32,60.8125,1.04,2.63,"5",81.4899999999998,0,0.466666666666667,8717,"dm.plus","1"
"5873","2005","09","28","Wednesday",0,"FT",18,1.46,"R",1.26,2062.5,1518.51,32.27,1.51,12.71,0,77.15,6,5.48,2.869140625,1.08,2.21,"5",256.35,0,0.466666666666667,8716,"dm.plus","1"
"5874","2005","09","28","Wednesday",0,"SN",18,1,"P",1,595.5,654.68,4,1.12,53,0.112173353,59.43,20,0.48,43.203125,1.16,2.19,"5",17.2099999999995,0,0.3,8798,"dm.plus","0"
"5875","2005","09","28","Wednesday",880,"SN",23,1,"P",1.29,4650,1892,9,1,44,0.010907999,0,2,1,60.0546875,2,2,"3",438,1,0.0333333333333333,8771,"dm.plus","0"
"5876","2005","09","28","Wednesday",1,"SC",19,0,"P",1.04,399.5,392.51,6,1,41,0.140761083,39.63,9,0,73.828125,1.06,2,"3",0,1,0.166666666666667,8796,"dm.plus","0"
"5877","2005","09","28","Wednesday",0,"SE",21,3,"P",1.04,720.5,434.21,44,1,22,0.050319494,32.97,20,3,60.640625,1.02,2.47,"3",0,1,0.2,8784,"dm.plus","0"
"5878","2005","09","28","Wednesday",0,"SM",19,0,"P",1.06,651.25,494.03,90,2,29,0.212248156,34.45,20,1,66.78125,1.02,2.5,"3",0,1,0.2,8742,"dm.plus","1"
"5879","2005","09","28","Wednesday",0,"SE",20,1,"P",1,472,386.54,4,1,22,0.243384614,41,5,1,48.1484375,1.07,2.16,"3",0,1,0.133333333333333,8734,"dm.plus","0"
"5880","2005","09","28","Wednesday",160,"SO",18,3,"P",1.06,1015.5,906.96,25.11,1.15,10,0,34.1,0,1.77,47.359375,1.01,2.1,"5",189.89,0,0.333333333333333,8731,"dm.plus","0"
"5881","2005","09","28","Wednesday",0,"SD",21,1,"P",1.12,2350,1706,15,1,7,0.079330451,0,4,3,63.5,1,1.42,"3",502,1,0.0666666666666667,8789,"dm.plus","0"
"5882","2005","09","28","Wednesday",0,"SO",18,1,"P",1.06,359,385.14,18.82,1.07,4,0.095187309,46.605,11.48,0,73.703125,1,1,"5",13.4299999999999,0,0.266666666666667,8772,"dm.plus","0"
"5883","2005","09","28","Wednesday",0,"SO",22,1,"P",1.14,678.5,513.51,25,1,1,0,65,6.85,3.09,86.078125,1.04,2.35,"3",0,1,0.266666666666667,8712,"dm.plus","0"
"5884","2005","09","28","Wednesday",0,"SA",19,1,"P",1.39,100,390.38,34,1,1,0.487096813,126.36,1,0,41.1796875,1,0.87,"3",117,1,0.133333333333333,8723,"dm.plus","0"
"5885","2005","09","28","Wednesday",0,"SO",18,1,"P",1.04,317,436.38,8,1,15.76,0.041610747,41.41,9.82,0.52,55.015625,1.06,2.25,"3",0,1,0.3,8724,"dm.plus","0"
"5886","2005","09","28","Wednesday",10,"SN",18,1,"P",1.13,1314.5,1090,21.12,1.23,12.69,0.23378701,37.51,9.28,1.03,58.9453125,1,1,"5",327.8,0,0.333333333333333,8720,"dm.plus","0"
"5887","2005","09","28","Wednesday",1,"SE",20,1,"P",1.11,523,581.41,18.66,1.2,15.56,0.239394714,32.34,11.33,2,55.203125,1,1,"5",79.22,0,0.3,8755,"dm.plus","0"
"5888","2005","09","28","Wednesday",0,"SO",20,1,"R",1.07,1151.5,944.02,22.26,1.22,8.06,0.210472053,30.31,9.04,1.19,45,1.03,2.5,"5",79.7499999999997,0,0.4,8795,"dm.plus","0"
"5889","2005","09","28","Wednesday",0,"SO",21,2,"R",1.03,1284.5,1135.99,22.03,1.48,6.7,0.18017449,37.27,7.31,2.06,38.3828125,1.04,2.37,"5",206.14,0,0.4,8786,"dm.plus","0"
"5890","2005","09","28","Wednesday",0,"SO",21,1,"P",1.06,1120,875.48,21.41,1.26,8.25,0,27.96,10.78,2.23,50.3791796876,1.03,2.55,"4",41.3699999999996,0,0.433333333333333,8779,"dm.plus","0"
"5891","2005","09","28","Wednesday",0,"SO",19,0,"R",1.07,1211.5,1056.2,23.17,1.17,5.87,0.16548193,30.24,8.44,1.7,48.28125,1.04,2.73,"5",39.9199999999996,0,0.433333333333333,8764,"dm.plus","0"
"5892","2005","09","28","Wednesday",0,"SD",26,1,"R",1.07,1772,1501.33,25.81,1.74,9.5,0.125554219,32.09,5.49,3.37,37.9609375,1.05,2.4,"5",89.9099999999999,0,0.4,8752,"dm.plus","0"
"5893","2005","09","28","Wednesday",0,"SC",21,1,"R",1.07,1587.5,1316.39,27.02,1.57,7.77,0.398138992,39.84,7.45,3.52,36.4765625,1.09,2.56,"5",137.47,0,0.433333333333333,8744,"dm.plus","0"
"5894","2005","09","28","Wednesday",0,"SO",23,1,"R",1.07,1899,1428.85,27.19,1.36,12.23,0,36.424,5.69,4.11,70.671875,1.04,2.56,"5",121.86,0,0.433333333333333,8730,"dm.plus","0"
"5895","2005","09","29","Thursday",1,"SA",18,0,"P",1.09,747.5,639.94,24.56,1.16,73,0.096313556,38.14,14,0,67.0625,1.06,2.51,"5",14.3799999999996,0,0.333333333333333,-8828,"dm.minus","2"
"5896","2005","09","29","Thursday",10,"SE",19,1,"P",1.06,587,466.59,35,1,73,0.06905865,33.4816666666667,6,1.13,75.21875,1.02,2.39,"3",0,1,0.233333333333333,8852,"dm.plus","1"
"5897","2005","09","29","Thursday",0,"SB",20,1.28,"R",1,716.5,346.62,6,1,51,0.213614812,0,25,1.28,66.84375,1,2,"5",122.5,0,0.2,-8844,"dm.minus","2"
"5898","2005","09","29","Thursday",0,"SO",17,2,"P",1.15,755,531.32,25.988,1.21,52,0.118807944,30.38,21,0.97,75.5,1.04,2.66,"5",101.44,0,0.366666666666667,-8845,"dm.minus","2"
"5899","2005","09","29","Thursday",0,"SO",18,0,"P",1,596.5,274.77,3,1.16,45,0.217411922,0,6,0.419999999999999,62.6796875,1,0,"5",12.4399999999999,0,0.166666666666667,8846,"dm.plus","1"
"5900","2005","09","29","Thursday",0,"SF",18,0,"P",1.07,437,285.42,24,1,32,0,25.275,8,0,92.578125,1,1,"3",0,1,0.133333333333333,8934,"dm.plus","1"
"5901","2005","09","29","Thursday",0,"SO",19,1,"P",1.01,528.25,148.79,13,1,31,0.029815809,12.6,18,1,71.78125,1.02,2.68,"3",0,1,0.2,8871,"dm.plus","1"
"5902","2005","09","29","Thursday",120,"SO",18,0.93,"P",1.56,487.5,499.41,26,2,24,0,110.75,3,0,10.33984375,1,0.87,"3",0,2,0.2,8895,"dm.plus","1"
"5903","2005","09","29","Thursday",0,"SF",18,1,"P",1.20333333333333,481.5,336.96,22,1,19,0.111207835,37.77,7,0,29.8046875,2,0,"3",0,1,0.133333333333333,8848,"dm.plus","1"
"5904","2005","09","29","Thursday",0,"SO",18,1,"P",1,750,216,4,2,18,0,15.5,13,0,71.203125,1,2,"3",0,1,0.0333333333333333,8868,"dm.plus","1"
"5905","2005","09","29","Thursday",0,"SL",18,1,"P",1.03,442,263.03,19.32,1.04,16,0.337437707,24.82,10,0,68.359375,1.01,2.01,"5",5.15999999999944,0,0.3,8864,"dm.plus","1"
"5906","2005","09","29","Thursday",0,"SM",18,1,"R",1.04,779,335.8,17.94,1.19,15,0,14,10,0,82.296875,1.02,2.27,"5",6.65999999999953,0,0.3,8941,"dm.plus","1"
"5907","2005","09","29","Thursday",0,"SE",19,0,"P",1,1450,0,5,1,15,0,44.08,1,0,66.546875,2,0,"3",0,1,0.0666666666666667,-8924,"dm.minus","2"
"5908","2005","09","29","Thursday",0,"SO",18,1,"P",1.04,674.5,530.75,28.03,1.07,13,0.066827514,41.5,19,0,43.8828125,1.02,2.6,"5",28.7799999999995,0,0.333333333333333,-8813,"dm.minus","2"
"5909","2005","09","29","Thursday",0,"SO",20,1,"P",1.07,680.5,321.08,24,1,11,0.24714894,19.76,15,3,70.859375,1,1,"5",49.73,0,0.2,-8939,"dm.minus","2"
"5910","2005","09","29","Thursday",0,"SB",19,2,"P",1.07,618.5,232.98,16.35,1.18,12,0,24.97,15,2,86.296875,1.01,4,"5",141.8,0,0.266666666666667,8888,"dm.plus","1"
"5911","2005","09","29","Thursday",1,"SO",20,1,"P",1.02,482.25,198.16,10,1,8,0,16,17,1,57.8203125,1.02,4,"3",0,1,0.133333333333333,8902,"dm.plus","1"
"5912","2005","09","29","Thursday",0,"SB",20,1,"P",1.05,406,274.5,6,1.21,5,0,0,10.34,1.59,50.7890625,1.04,2,"5",44.4699999999996,0,0.3,-8833,"dm.minus","2"
"5913","2005","09","29","Thursday",0,"SO",19,1,"P",1.04,611,236.94,15.77,1.15,5,0.036006858,21.81,12,2,73.484375,1,0,"5",54.1799999999999,0,0.233333333333333,8927,"dm.plus","1"
"5914","2005","09","29","Thursday",0,"SB",22,4,"P",1.23,300,426.81,14,1,4,0,118.29,3,4,18.49609375,1,1.2,"3",452,1,0.166666666666667,-8870,"dm.minus","2"
"5915","2005","09","29","Thursday",0,"SB",17,1,"P",1.16,839.5,749.03,19.7,1.24,4,0.971608836,60.61,11,0.54,65.453125,1.1,2.54,"5",63.5499999999997,0,0.366666666666667,-8872,"dm.minus","2"
"5916","2005","09","29","Thursday",0,"SO",19,2,"P",1.08,350,0,13,2,4,0.017157295,20.8433333333333,10.7826666666667,1.56,64.28125,1,0,"3",219,1,0.133333333333333,8879,"dm.plus","1"
"5917","2005","09","29","Thursday",200,"SB",21,0,"R",1.53,508,367.11,9,2,3,0.098840794,91,5.96,1.63,31.73046875,1,1,"3",0,2,0.2,-8938,"dm.minus","2"
"5918","2005","09","29","Thursday",0,"SN",17,1,"R",1.07,919,761.03,21.13,1.18,1,0,50.45,6.94,0.93,40.3758203125,1.07,2.55,"5",54.5999999999997,0,0.433333333333333,-8940,"dm.minus","2"
"5919","2005","09","29","Thursday",0,"SC",19,1,"P",3,150,153,2,2,2,0.019791503,793,7.78,1.16,62.7421875,2,0,"3",0,2,0.1,-8823,"dm.minus","2"
"5920","2005","09","29","Thursday",0,"SB",24,1,"P",1.09,2300,124,15,2,2,0.111004424,23.12,12.3026666666667,3.7,69.578125,1,1.39,"3",0,2,0.166666666666667,8877,"dm.plus","1"
"5921","2005","09","29","Thursday",0,"SD",21,1,"P",1.11,350,123,11,1,2,0.701474819,0,1,3,54.2734375,1.1,4,"3",0,1,0.133333333333333,-8827,"dm.minus","2"
"5922","2005","09","29","Thursday",0,"SO",20,1,"P",1.69,8800,8495,7,34,15.79,0,16,0,17,68.484375,1,0,"3",0,4,0.0666666666666667,8922,"dm.plus","1"
"5923","2005","09","29","Thursday",0,"SH",19,1,"P",1,664.5,478.83,3,1,13.26,0.04151018,125,0,0,50.3515625,1,1,"2",190.83,0,0.2,-8832,"dm.minus","2"
"5924","2005","09","29","Thursday",300,"SB",26,1,"R",1.08,1404,1071.05,22.86,1.33,10.08,0.659453996,48.52,5,2.02,56.3828125,1.09,2.74,"5",52.2499999999998,0,0.4,8842,"dm.plus","1"
"5925","2005","09","29","Thursday",0,"SM",41,0,"H",1.29,750,1061.48666666667,15,3,12.55,0.185711232,0,6.935,1,54.265625,1,0,"3",34,3,0.166666666666667,-8897,"dm.minus","2"
"5926","2005","09","29","Thursday",1420,"SD",35,1,"H",2,2150,961,2,3,13.45,0.46043561,129.86,7.29,3,28.72265625,1,3,"3",893,3,0.133333333333333,-8905,"dm.minus","2"
"5927","2005","09","29","Thursday",0,"SL",38,1,"R",1,1151,732.88,3,2,19.63,0.217332705,38.94,9.89,2.61,72.875,1,1,"3",0,2,0.233333333333333,-8909,"dm.minus","2"
